Img_path,label
./dataset/Fruits Classification/train/Strawberry/Strawberry (1420).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (359).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (849).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (180).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (284).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (150).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (483).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (989).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1846).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (292).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1477).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (12).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1749).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (788).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1577).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (344).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1709).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (239).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1318).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1170).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1382).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1545).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1399).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1098).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (761).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (846).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1654).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1884).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (609).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1374).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (706).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1480).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (11).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (748).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (795).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (55).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1080).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (665).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1343).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1552).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (824).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1670).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (582).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (102).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1100).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1728).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (630).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (842).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1360).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (390).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1974).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1096).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1254).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1581).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1952).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (926).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (417).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (661).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1328).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (519).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (382).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (177).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1906).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1240).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (721).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1238).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (556).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1606).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1897).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1686).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (997).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (940).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1210).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (752).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (328).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1502).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (780).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (506).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1269).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1357).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1150).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1731).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (448).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (141).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (43).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1739).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (811).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (629).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (53).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (650).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (140).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (988).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1054).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1994).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1460).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (567).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1809).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1392).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (892).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (534).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1674).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1259).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1487).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (924).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1738).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1549).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1342).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1017).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (226).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (293).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1853).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (996).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (392).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (409).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1976).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1060).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (490).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (18).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1356).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1325).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (740).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (77).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1157).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1788).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (700).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1249).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1950).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (760).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (647).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1376).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (658).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1139).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (24).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1514).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1167).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1571).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (442).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1831).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (558).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1679).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (902).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (584).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1618).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1216).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1665).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1112).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (980).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1199).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (271).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1669).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1617).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1268).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1979).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (958).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1489).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1021).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (168).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1888).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1910).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1447).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1773).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (533).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1625).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (826).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1178).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1175).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1824).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (385).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1675).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (93).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1567).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1255).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1166).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1635).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (296).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (175).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1720).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1604).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (714).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (976).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1192).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (199).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1327).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1752).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (596).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (897).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (56).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1877).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (984).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (142).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1329).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1213).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (302).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (6).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (758).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1000).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (789).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (537).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1662).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (231).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (419).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (473).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (772).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (999).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1086).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (232).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1413).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1673).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (979).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1103).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1542).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (522).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1056).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (575).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (190).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1693).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1981).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (796).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1504).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (48).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (948).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1993).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (439).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (259).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (673).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1414).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (754).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1187).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1783).jpeg,4
./dataset/Fruits Classification/train/Strawberry/Strawberry (1204).jpeg,4
